,-0.44,-0.435,-0.43,-0.425,-0.42,-0.41500000000000004,-0.41000000000000003,-0.405,-0.4,-0.395,-0.39,-0.385,-0.38,-0.375,-0.37,-0.365,-0.36,-0.355,-0.35000000000000003
1.8,318.69010430002527,280.68992927114596,246.7949548265169,216.57823415666644,189.65643688189448,165.68543024430255,144.35630129672063,125.39178220005851,108.54303560588596,93.58676549045049,80.3226178253135,68.57084620011665,58.170213771110866,48.97610334756246,40.858827263946296,33.70210017670979,27.40167633610872,21.86411610626965,17.005684985242624
1.7,340.2981031368836,299.49360757476825,263.103858607501,230.66952345236496,201.77819228191947,176.05962432916567,153.18146878725383,132.84541934126173,114.78375595249963,98.75623681307479,84.54730226969332,71.96356360933714,60.83154616513639,50.995656645845884,42.31636481456371,34.668561149344896,27.940090725351183,22.030426937351876,16.849487221899835
1.6,363.98782727721846,320.0754346893664,280.9219961751951,246.03212706222985,214.96104588375601,187.3094478406565,162.718890283184,140.867645779319,121.46697293194302,104.25776470582787,89.00753342144526,75.50770277300762,63.57117417503832,53.03013527934672,43.73409901624473,35.548133166510524,28.35127924862536,22.035123005831338,16.50251748397386
1.5,389.676224455965,342.3478603963158,300.1583489450568,262.5724602352493,229.1096346947743,199.33844445750583,172.87160841777222,149.36151223535853,128.4961797385622,109.99565212119342,93.60873106468716,79.11005343013312,66.29746231758327,54.989640193267405,45.02399040711316,36.25472530572006,28.551158135645892,21.796159546671333,15.884778385097889
1.4,416.8953460822522,365.88040686900786,320.41653957997914,279.9251998943437,243.88693421450444,211.83539336347167,183.35194507001142,158.06083212293743,135.6248183759817,115.74127562135254,98.13866387019152,82.5733699907396,68.82686664693028,56.70315491994552,46.026474733789655,36.639239377014746,28.40018951061029,21.18272591697496,14.873419266712517
1.3,444.38419780619734,389.5397025419952,340.67781126857153,297.17451603276277,258.4695382365753,224.059872683727,193.49397781274456,166.36655418215378,142.31384932118817,121.00943785034178,102.16042627512434,85.50404400233674,70.80457991270669,57.85062525288595,46.45260474078168,36.44055008354917,27.662109510651135,19.980750848035314,13.27415494908928
1.2000000000000002,469.3716187034588,410.85857887088787,358.74687398142123,312.3681879517171,271.1224531039261,234.47093693572242,201.9300211683876,173.06561065799906,147.48810608941858,124.84788560668676,104.8312414284519,87.15672997991715,71.57189211187506,57.850301742026204,45.78892255758183,35.20572503385847,25.93755548093759,17.83821313003682,10.77673050669182
1.1,486.6440838769922,425.21918887624633,370.53748104232363,321.89413164689904,278.6562815272191,240.25575173763355,206.18248443092307,175.97864794867928,149.23333640801138,125.57780607897439,104.68119166787801,86.24665862047914,70.00794572259474,55.726254330500524,43.18746203225237,32.19961130442243,22.590663460194264,14.206472481579112,6.908972802320932
1.0,488.3086117321218,425.65524592045404,369.90907426184276,320.34706429130165,276.32000296873593,237.24502108867455,202.59886704474047,171.91186171554727,144.76246331880247,120.77238283215411,99.60219179423802,80.94737730852285,64.5347974426004,50.11949231838298,37.48182771173015,26.42492105357087,16.772339188446495,8.36602191439124,1.0644247068958066
0.9000000000000001,465.8952227855334,404.7213781015307,350.3276367789513,302.0029257604838,259.1087601197505,221.07189399612253,187.37770834035473,157.56426854741585,131.21698193914926,107.96379671465547,87.47088506504952,69.4387661799592,53.59882294421914,39.71016832584064,27.556838945016352,16.945266049006023,7.702013874284603,-0.3282602475173917,-7.284630258132893
0.8,414.27006061465363,357.9526653561479,307.92070512073406,263.5133236006659,224.13711537412746,189.2592995574305,158.4015778308094,131.13461522636499,107.07307832152583,85.87117672083696,67.21865434414212,50.837189630648936,36.47716159868287,23.914740525666275,12.949283182333602,3.4009851236405666,-4.891217992702877,-12.071543907779414,-18.26905668200925
0.7000000000000002,333.97058991011,285.91921929291857,243.28219726370298,205.48824778986454,172.0243920154462,142.43005181597982,116.291744394548,93.23831549628812,72.9366543794531,55.08784393694805,39.423699336111895,25.703660334289452,13.711999810017005,3.2553121483433642,-5.839734098342888,-13.728422777803644,-20.54980035929475,-26.4283104396618,-31.47525419773592
0.6000000000000001,230.87122758099576,193.92006071338255,161.19197993639682,132.2390269375319,106.65894784322882,84.09057502285577,64.20967159065913,46.725198762535,31.375960788980592,17.927591270294215,6.169843514864624,-4.085841332420387,-13.00851841423355,-20.749705023496062,-27.445137592982064,-33.2163579042317,-38.17212788729921,-42.40970919777101,-46.016005201088774
0.5000000000000002,114.50769228865101,90.49898416739597,69.30254101807077,50.61727848863666,34.17282667166728,19.72643302642973,7.060174566169735,-4.021544908260694,-13.694244115264155,-22.11538391689828,-29.42618343928916,-35.753248986158724,-41.21003666772958,-45.898170103922894,-49.90861535332442,-53.32274444775612,-56.21328104779059,-58.645159030993455,-60.67628682861505
0.40000000000000013,-3.882029217435047,-14.270058823560248,-23.35892112280999,-31.29101844944671,-38.194224828257575,-44.18334275839152,-49.36141606762976,-53.82090671332844,-57.64475215449056,-60.907313767769665,-63.67523036512648,-66.00818230102959,-67.95957729594011,-69.5771705370862,-70.90361326740822,-71.97695408287109,-72.83108001027176,-73.49612233921471,-73.99881478562929
0.30000000000000004,-112.28982899176481,-109.53938434040174,-106.99449619167717,-104.63760816792637,-102.45295332625392,-100.42636415648303,-98.54510065796057,-96.79769609137293,-95.1738195658254,-93.66414876816998,-92.26025621413282,-90.9545085915961,-89.73997180135848,-88.61033228443193,-87.55981811506717,-86.5831356689232,-85.67540502482916,-84.83211077824308,-84.04905204154602
0.20000000000000018,-194.93891832783993,-180.7957665969443,-168.2518895608955,-157.13635617691762,-147.29575382889016,-138.59242460657697,-130.90288688224246,-124.11641209530353,-118.13374606747675,-112.86595881455287,-108.23341320154213,-104.16483406906264,-100.59647214471624,-97.47135585649448,-94.7386099192372,-92.35285049619415,-90.27363116117158,-88.46495257400056,-86.89481343101033
0.1,-208.99698979849927,-187.87155540401,-169.4429005158745,-153.40113701317023,-139.4690609259269,-127.39894787536468,-116.9696710961216,-107.98410720934771,-100.26678397076466,-93.6617852811687,-88.03081991482395,-83.25151346664279,-79.21583551073127,-75.8286873180623,-73.00661026600937,-70.67661766613674,-68.77512162549283,-67.24696103951646,-66.04450380414346
0.09,-200.93718986255408,-179.6677796583681,-161.16526460232853,-145.10770369304373,-131.20740228280192,-119.20754688216402,-108.87925191547401,-100.01878578440665,-92.44514424037334,-85.99784086388536,-80.53488936382564,-75.93099925380011,-72.07592594088419,-68.87297796266284,-66.23765164437282,-64.09639325504759,-62.385458001115694,-61.04987373043514,-60.04248359489793
0.08,-189.248466580917,-168.03037840366596,-149.63428985897917,-133.7270281184683,-120.01126709234813,-108.22204545480781,-98.12361996394611,-89.5066268599403,-82.18551845731417,-75.99623895479453,-70.79412221539314,-66.45198042350603,-62.85837017103404,-59.91601081621047,-57.54033886574325,-55.65819074594401,-54.20658554179499,-53.13161814312298,-52.38742904695937
0.06999999999999999,-172.70281654197606,-151.78657758119516,-133.72762135961966,-118.18278699189977,-104.84643082875118,-93.44677323867654,-83.74261533638492,-75.52038469649415,-68.59143101661903,-62.789597556322406,-57.96900075660233,-54.00201810566432,-50.77744803387759,-48.19883483913145,-46.182923536762246,-44.65825836870499,-43.56386876922625,-42.84808309555592,-42.467414179038315
0.06,-149.36162027150567,-129.07972153567243,-111.66344546613982,-96.761653001573,-84.06242455598112,-73.289285719904,-64.19775841678347,-56.57225563032989,-50.22325195027224,-44.98471069063817,-40.711739512982604,-37.27845797415284,-34.576026981194445,-32.51086444648536,-31.002985676550452,-29.98448459344945,-29.398121236476072,-29.196024275206582,-29.33848014569776
0.049999999999999996,-115.93549179291585,-96.74977269371448,-80.40030424459837,-66.53133790072025,-54.828179991549405,-45.01320992377441,-36.84226883156225,-30.101371532815392,-24.603718301892513,-20.18694954340026,-16.71065193942195,-14.054059206671809,-12.113943866916088,-10.802664737508167,-10.046379438972508,-9.783370409637428,-9.962502185022458,-10.54179231310627,-11.487076898032683
0.039999999999999994,-66.26429480718798,-48.86050222202903,-34.2094043710822,-21.95698137405998,-11.79217298549338,-3.4426634554256452,3.3289619644128834,8.728725721972296,12.934478196410055,16.098852812836412,18.351984888919105,19.80402270547347,20.54744985204161,20.659232613503264,20.202821131548262,19.22999851536224,17.782610226802717,15.894160666839525,13.591302317681766
0.03,12.961446288551087,27.443745315933484,39.333807213639375,48.970704040410055,56.64872524160455,62.62194056774024,67.10838828489068,70.29393443425215,72.33583470570738,73.36603086282412,73.49420413723419,72.81061229118495,71.38872600244576,69.2876754338431,66.55453308289725,63.22642621778505,59.3325083484342,54.89577997226297,49.93478612564468
0.01999999999999999,157.77058235061122,166.9289517113648,173.73775948559341,178.48879167310224,181.42844036039605,182.76293039332813,182.66316327042296,181.26922341789032,178.694567684317,175.02992409546277,170.346917231298,164.70144143920334,158.13679582300028,150.68659235096493,142.37746667124884,133.23159071966802,123.26902345824601,112.50989695719181,100.97647026653249
0.01,514.4032469967206,508.2957386221242,499.7721999941423,488.98332901726826,476.04531085614144,461.0466892970435,444.0547567402027,425.1215050039027,404.2891729106923,381.59542950978357,357.07822964431034,330.7803724358637,302.7538115856405,273.06368883210234,241.7921461675869,209.0418578658282,174.93927236855052,139.63748312608004,103.31866159936908
