 node_id,x_nm,y_nm,z_nm,phi_mV,charge_C_m2
174,4.21200539816,5.34440599323,3.27230773228,-123.776629923,-0.318998177099
175,4.26361380183,5.35260292207,3.21254719741,-132.359179099,-0.353680860867
176,4.31398810438,5.35764338702,3.15140014632,-133.598171440,-0.385667653221
177,4.36302112391,5.35951666343,3.08899668222,-121.465579140,-0.351698650633
178,4.41060853236,5.35821876550,3.02546958156,-95.7345886375,-0.239752447661
179,4.45664907754,5.35375245480,2.96095401158,-64.8178657617,-0.117573247031
180,4.50104479852,5.34612723432,2.89558724272,-34.7222347520,-0.498802242773E-02
181,4.54370123409,5.33535932834,2.82950835649,-8.15066401147,0.111631986398
182,4.58452762373,5.32147164783,2.76285794959,9.09870479797,0.211933535044
183,4.62343710071,5.30449374174,2.69577783475,7.49707223840,0.208092936193
184,4.66034687697,5.28446173413,2.62841073901,-12.3272283646,0.928491440619E-01
185,4.69517841920,5.26141824732,2.56090000000,-37.6834123405,-0.288502181023E-01
186,4.72785761598,5.23541231115,2.49338926099,-59.7581218338,-0.120364739608
187,4.75831493546,5.20649925870,2.42602216525,-76.0850567141,-0.193426727240
188,4.78648557331,5.17474060858,2.35894205041,-83.8311739238,-0.242569665864
189,4.81230959058,5.14020393397,2.29229164351,-78.5236745444,-0.232570033192
190,4.83573204124,5.10296271891,2.22621275728,-61.0037561937,-0.164855217151
191,4.85670308912,5.06309620188,2.16084598842,-37.9106582270,-0.808337867240E-01
192,4.87517811391,5.02068920728,2.09633041844,-14.6966886516,0.313087020441E-02
193,4.89111780612,4.97583196490,2.03280331778,5.10208812708,0.682645624284E-01
194,4.90448825071,4.92861991792,1.97039985368,19.5620205187,0.807171278144E-01
195,4.91526099924,4.87915351990,1.90925280259,31.3775506728,0.827043680456E-01
196,4.92341313044,4.82753802097,1.84949226772,43.9555500073,0.101444661507
197,4.12327415841,5.37323652069,3.27230773228,-142.969976646,-0.510323121836
198,4.08634011667,5.41020263400,3.21254719741,-175.407411629,-0.890043288650
199,4.04854916079,5.44388972794,3.15140014632,-174.928660115,-0.853807339430
200,4.00998169896,5.47422612614,3.08899668222,-147.897172856,-0.497530850294
201,3.97071979154,5.50114728155,3.02546958156,-126.789842113,-0.309942573959
202,3.93084697649,5.52459591375,2.96095401158,-121.694840671,-0.279943455607
203,3.89044809160,5.54452213086,2.89558724272,-130.841599373,-0.362768149949
204,3.84960909397,5.56088353566,2.82950835649,-148.084468631,-0.571983060935
205,3.80841687714,5.57364531585,2.76285794959,-158.964786713,-0.939128095535
206,3.76695908621,5.58278031804,2.69577783475,-129.346783709,-0.968979756152
207,3.72532393131,5.58826910561,2.62841073901,-50.8987088806,-0.287748447821
208,3.68360000000,5.59010000000,2.56090000000,17.5929704232,0.236969304189
209,3.64187606869,5.58826910561,2.49338926099,39.4402327117,0.290366843425
210,3.60024091379,5.58278031804,2.42602216525,31.2270830314,0.142444730285
211,3.55878312286,5.57364531585,2.35894205041,21.7490440617,0.478984131636E-01
